Age,fnlwgt,education,education-num,sex,capital-gain,capital-loss,hours-per-week,salary-status
40,157240,15,14,1,15024,0,30,1
22,184779,9,9,1,0,0,40,0
50,138358,13,10,1,0,0,28,0
70,176285,9,9,1,0,0,23,0
43,102180,15,14,0,0,0,40,1
77,209507,13,10,0,0,0,40,0
30,229741,9,9,0,0,0,40,0
33,324546,13,10,0,0,0,39,0
51,337195,13,10,0,0,1902,50,1
58,194068,15,14,0,0,1977,50,1
22,250647,13,10,0,0,0,12,0
33,477106,9,9,0,0,0,40,0
27,104329,7,7,0,0,0,40,0
35,224566,13,10,0,0,0,60,0
32,169841,13,10,1,0,0,55,0
41,42563,14,13,1,0,0,25,1
37,31368,13,10,0,0,0,40,0
17,132755,7,7,0,0,0,15,0
50,279129,14,13,0,0,0,55,1
54,44172,9,9,1,0,0,38,0
23,93076,9,9,0,0,0,40,0
40,146653,14,13,1,0,0,20,0
29,221366,14,13,0,5013,0,40,0
38,189404,9,9,0,0,0,35,0
30,172304,12,11,0,0,0,55,0
20,116666,13,10,0,0,0,8,0
43,64112,13,10,0,0,0,50,0
25,55718,13,10,0,0,0,25,0
39,126675,15,14,0,0,0,50,1
48,102112,11,12,0,0,0,50,1
41,226505,9,9,1,0,0,40,0
24,211527,14,13,0,0,0,30,0
20,175069,13,10,0,0,0,40,0
25,25249,13,10,1,0,0,40,0
57,73411,13,10,0,0,0,40,1
39,207185,13,10,1,0,0,35,1
66,127139,14,13,0,0,0,40,1
34,41809,13,10,1,0,0,40,0
36,297449,14,13,0,14084,0,40,1
46,141483,9,9,1,0,0,40,0
42,117227,15,14,1,0,0,45,0
46,377401,9,9,0,0,1902,70,1
34,167063,9,9,0,0,0,40,0
43,253759,13,10,1,0,0,40,0
42,183096,13,10,1,0,0,40,0
31,269654,14,13,0,0,0,48,0
32,34104,13,10,0,0,0,40,0
46,80057,9,9,0,0,0,40,1
42,369781,4,4,0,0,0,25,0
21,223811,12,11,0,0,0,40,0
24,163053,14,13,1,0,0,40,0
23,189461,9,9,0,0,0,55,0
50,145166,15,14,0,7298,0,40,1
37,86310,13,10,1,0,0,45,0
44,280362,11,12,0,0,0,40,1
29,301031,9,9,0,0,0,40,0
30,74966,12,11,1,0,0,24,0
36,254493,13,10,0,0,0,44,0
49,204241,14,13,0,0,0,45,0
29,225024,9,9,0,0,0,40,0
45,148222,9,9,1,0,0,40,0
75,113868,16,16,0,0,0,20,1
42,132633,9,9,1,0,0,40,0
37,44780,11,12,1,0,0,40,0
51,86373,14,13,0,0,0,25,0
61,176753,9,9,0,0,0,48,0
33,164707,11,12,1,2174,0,55,0
50,370733,9,9,0,0,0,40,0
59,216851,9,9,0,0,0,40,0
25,137951,9,9,1,0,0,30,0
22,185279,9,9,0,0,0,16,0
56,159724,13,10,0,0,0,40,1
44,103233,14,13,1,0,0,40,0
35,63509,12,11,0,0,0,50,0
57,174353,9,9,0,0,0,40,0
47,168109,9,9,0,15024,0,50,1
27,159724,14,13,1,0,0,40,0
50,105010,9,9,0,0,2051,20,0
30,179112,14,13,0,0,0,40,0
46,364913,7,7,0,0,0,40,0
48,155664,10,15,0,0,0,60,1
61,230568,14,13,0,0,0,40,1
33,86492,9,9,0,0,0,87,0
40,71305,9,9,0,0,0,40,0
58,189933,13,10,0,0,0,65,1
46,191978,15,14,0,0,2392,50,1
35,38948,13,10,0,0,0,40,1
51,139127,13,10,1,0,0,50,0
37,301568,8,8,1,0,0,40,0
64,149044,15,14,0,0,2057,60,0
41,197344,9,9,0,0,0,54,0
18,32244,7,7,0,594,0,30,0
44,315406,7,7,0,0,0,88,0
41,47170,14,13,1,0,0,48,1
33,208785,13,10,0,10520,0,40,1
37,196338,5,5,1,0,0,16,0
34,269243,13,10,1,0,0,40,0
24,215115,14,13,1,0,0,40,0
20,117767,13,10,0,0,0,40,0
38,176101,14,13,0,0,0,40,0
28,138283,12,11,1,0,0,40,0
20,132320,9,9,0,0,0,45,0
22,471452,14,13,0,0,0,8,0
55,147653,14,13,1,0,0,73,0
20,49179,13,10,0,0,0,35,0
26,174921,14,13,1,0,0,40,0
20,95997,9,9,0,0,0,70,0
40,247245,5,5,1,0,0,40,0
33,67072,9,9,0,0,0,50,1
24,107882,9,9,1,0,0,40,0
25,241825,13,10,0,0,0,46,0
18,79443,7,7,0,0,0,8,0
49,233059,9,9,0,0,0,60,0
17,226980,8,8,0,0,0,17,0
34,181087,12,11,0,0,0,45,0
37,305597,14,13,0,0,0,45,1
49,311671,13,10,0,0,0,40,1
74,129879,9,9,1,15831,0,40,1
37,83375,9,9,0,0,0,40,0
20,115824,7,7,0,0,1573,40,0
40,141657,9,9,1,0,0,35,1
34,50276,14,13,0,27828,0,40,1
30,177216,10,15,0,0,1740,40,0
44,228057,9,9,1,0,0,40,0
40,222848,6,6,1,0,0,32,0
58,121111,9,9,1,0,0,40,0
44,298885,9,9,0,0,0,40,0
42,149909,13,10,0,0,0,25,1
39,387430,9,9,0,0,0,18,0
19,121972,9,9,0,0,0,40,0
41,280167,15,14,0,15024,0,70,1
29,191355,15,14,0,0,0,40,0
34,112115,13,10,0,0,0,40,0
27,211032,1,1,0,41310,0,24,0
54,199307,13,10,1,0,0,48,0
40,205175,9,9,1,0,0,37,0
19,257750,13,10,1,0,0,25,0
17,191260,7,7,0,594,0,10,0
33,342730,13,10,0,0,0,52,0
80,249983,4,4,1,0,0,24,0
24,161508,9,9,0,0,0,50,0
28,338376,14,13,0,0,0,40,0
55,334308,9,9,1,0,0,30,1
21,133471,13,10,0,0,0,40,0
51,129177,9,9,1,0,0,38,0
19,178811,9,9,1,0,0,40,0
42,178537,9,9,1,0,0,24,0
60,235535,9,9,0,0,0,48,0
51,145114,9,9,1,0,0,40,0
21,194096,13,10,1,0,0,40,0
37,191779,13,10,0,0,0,40,0
26,159732,9,9,0,0,0,52,0
42,170230,15,14,1,14084,0,60,1
40,104719,13,10,0,0,0,40,0
55,163083,15,14,0,0,0,40,1
33,403552,9,9,0,0,0,32,0
62,218009,9,9,0,0,1977,60,1
47,179313,6,6,1,0,0,30,0
26,51961,8,8,0,0,0,51,0
59,426001,9,9,1,0,0,20,0
70,176493,13,10,1,0,0,17,0
26,124068,13,10,1,0,0,20,0
47,108510,6,6,0,0,0,65,0
25,181528,15,14,1,0,0,43,0
52,173754,10,15,0,15024,0,60,1
46,169699,9,9,0,0,0,40,0
67,126849,6,6,0,0,0,20,0
34,204470,15,14,0,0,0,50,1
53,116367,13,10,1,4650,0,40,0
22,117363,14,13,1,0,0,35,0
39,106297,9,9,0,0,0,42,0
54,108933,9,9,0,0,0,35,0
24,190143,14,13,0,0,0,40,0
37,246677,9,9,1,0,0,38,0
38,175360,6,6,0,0,2559,90,1
41,210259,15,14,1,0,0,40,0
36,166304,9,9,0,0,0,33,0
43,303051,12,11,0,15024,0,40,1
39,49308,14,13,0,0,0,40,0
26,192262,14,13,0,0,0,45,0
49,192349,15,14,1,4650,0,40,0
37,48063,14,13,0,0,0,55,1
43,170214,13,10,0,0,0,50,1
54,51048,9,9,0,0,0,40,1
53,246562,3,3,0,0,0,40,1
57,215175,15,14,0,0,0,60,0
28,114967,14,13,0,0,0,40,1
29,464536,14,13,0,0,0,40,0
21,451996,9,9,0,0,0,40,0
51,138852,9,9,0,0,0,40,0
46,353012,9,9,0,0,0,40,0
50,321822,10,15,0,0,0,75,1
50,324506,9,9,1,0,0,48,0
36,162256,9,9,1,0,0,40,0
31,356689,14,13,0,0,0,40,0
20,260199,9,9,1,0,0,10,0
36,103605,9,9,0,0,0,40,0
38,316211,9,9,0,0,0,40,0
37,308691,14,13,0,0,0,45,1
39,194404,15,14,0,7688,0,40,1
18,334427,6,6,0,0,0,36,0
33,213226,9,9,0,0,0,50,0
35,342824,9,9,1,1151,0,40,0
23,33105,13,10,0,0,0,40,0
37,147638,14,13,1,0,0,36,0
25,315643,9,9,0,0,0,30,0
51,106257,11,12,0,0,0,40,0
35,342768,9,9,0,0,0,40,0
54,108960,7,7,0,0,0,40,0
32,136935,9,9,1,0,0,13,0
37,188774,14,13,0,0,0,55,1
29,280344,14,13,0,0,0,40,1
45,202496,14,13,0,0,0,37,0
61,134768,13,10,0,0,0,40,0
40,175686,13,10,1,0,0,40,0
24,194748,9,9,1,0,0,49,0
49,61307,4,4,0,0,0,38,0
51,165001,15,14,0,25236,0,50,1
34,325658,9,9,0,0,0,40,0
20,505980,13,10,0,0,0,40,0
30,185336,13,10,1,0,0,37,0
49,362795,15,14,0,99999,0,80,1
26,126829,13,10,0,0,0,40,0
63,264600,6,6,0,0,0,45,0
36,82743,11,12,0,0,0,55,0
63,125178,14,13,0,0,0,40,1
22,128487,9,9,1,0,0,10,0
40,321758,9,9,0,0,0,40,1
31,128220,4,4,1,0,0,35,0
49,176814,13,10,0,0,0,50,0
35,188069,15,14,0,13550,0,55,1
23,156423,14,13,1,0,0,20,0
25,169905,12,11,0,27828,0,40,1
28,176972,14,13,0,0,0,45,1
44,171424,13,10,0,0,2205,35,0
33,91811,9,9,0,0,0,40,0
21,203924,13,10,0,2597,0,45,0
55,177484,7,7,0,0,1672,40,0
75,242108,9,9,0,2346,0,15,0
61,132972,5,5,1,0,0,40,0
53,157947,9,9,1,0,0,40,0
26,177482,11,12,0,0,0,45,1
48,246891,13,10,0,0,0,50,1
28,158834,15,14,0,0,0,50,1
29,110442,9,9,0,0,0,45,0
25,240676,13,10,1,0,0,40,0
37,192939,9,9,0,0,0,40,0
43,260696,14,13,1,0,0,55,0
40,55363,9,9,0,0,0,40,0
34,144949,6,6,0,0,0,45,1
55,116878,16,16,0,15024,0,30,1
31,357954,11,12,0,0,0,20,0
32,190290,9,9,0,0,0,40,0
26,203279,10,15,0,2463,0,50,0
26,167761,14,13,0,0,0,50,1
44,138845,13,10,0,0,0,40,0
49,144844,9,9,0,0,0,52,1
26,55743,9,9,1,0,0,30,0
40,117721,9,9,0,0,0,60,0
19,116385,7,7,1,0,0,40,0
58,301867,9,9,0,0,0,40,0
61,238913,12,11,0,0,0,40,1
28,123983,13,10,0,0,0,63,0
26,165510,14,13,0,0,0,40,0
64,183513,9,9,1,0,0,25,0
42,119281,14,13,0,0,0,60,1
41,152629,13,10,0,0,0,40,1
45,110171,9,9,0,0,0,40,0
39,211440,14,13,0,0,0,50,1
41,359259,9,9,0,0,0,40,0
51,125796,7,7,1,0,0,40,0
34,39609,12,11,1,0,0,40,0
33,111567,15,14,0,0,1902,45,1
23,44064,13,10,0,0,2559,40,1
35,120066,13,10,0,0,0,60,0
41,132633,7,7,1,0,0,25,0
39,192702,15,14,1,0,0,50,0
41,166813,13,10,0,0,0,55,0
33,40444,13,10,0,0,0,40,0
22,290504,9,9,0,0,0,40,0
25,178505,13,10,1,0,1504,45,0
25,175370,13,10,1,0,0,40,0
77,72931,4,4,0,0,0,20,1
66,284021,9,9,1,0,0,40,0
19,277974,13,10,0,0,0,35,0
44,111275,9,9,1,0,0,38,0
45,191776,15,14,1,25236,0,42,1
28,125527,13,10,0,0,0,50,0
19,38294,9,9,0,2597,0,40,0
43,313022,9,9,0,4386,0,40,1
39,179668,14,13,0,15024,0,40,1
33,198660,14,13,0,0,0,50,0
44,216116,9,9,1,0,0,40,0
62,200922,4,4,1,0,0,40,0
40,153372,13,10,0,0,0,50,1
41,406603,9,9,0,0,0,6,0
23,248344,13,10,0,0,0,30,0
48,240629,9,9,0,0,0,40,1
38,314310,15,14,0,0,0,45,0
37,259785,15,14,0,0,0,50,1
45,127111,15,14,0,0,0,55,1
29,178272,9,9,0,0,0,40,0
66,75134,9,9,1,0,0,25,0
19,195985,9,9,1,0,0,50,0
23,221955,5,5,0,0,0,39,0
34,177675,14,13,0,0,0,40,1
39,182828,15,14,1,0,0,45,0
33,270889,9,9,0,0,0,60,0
43,183096,13,10,1,0,0,10,0
27,336951,9,9,0,0,0,99,0
33,295589,13,10,0,0,0,35,0
26,289980,3,3,0,0,0,30,0
56,70720,15,14,0,27828,0,60,1
46,163352,9,9,0,0,0,36,0
38,190776,11,12,1,0,0,40,0
90,313986,7,7,0,0,0,40,0
72,473748,13,10,0,0,0,25,1
20,163003,9,9,1,0,0,15,0
29,183061,9,9,0,0,0,48,0
49,123584,7,7,0,0,0,75,0
23,120910,9,9,1,0,0,35,0
20,227554,13,10,1,0,0,18,0
57,182677,14,13,0,4508,0,40,0
46,214955,11,12,1,0,0,40,0
33,209768,14,13,0,0,0,40,1
24,258120,14,13,0,0,0,55,0
49,110015,12,11,0,0,0,45,0
54,152652,9,9,0,0,0,65,0
46,43206,16,16,1,0,1564,50,1
31,114639,12,11,0,0,0,50,0
43,221172,10,15,0,0,1977,40,1
19,131615,9,9,0,0,0,40,0
46,353824,11,12,0,0,0,40,0
43,178417,14,13,0,0,0,40,0
58,178644,9,9,0,0,0,40,0
43,271665,9,9,0,0,0,45,0
21,169003,8,8,0,0,0,25,0
52,338816,15,14,0,0,0,70,1
34,506858,12,11,0,0,0,32,1
28,265628,12,11,1,0,0,40,0
34,173495,9,9,0,0,0,40,0
29,177413,9,9,0,0,0,40,1
39,31670,9,9,0,0,0,65,0
49,154451,7,7,1,0,0,35,0
35,265535,13,10,0,0,0,50,1
31,118941,13,10,1,0,0,20,0
18,214617,13,10,0,0,0,30,0
47,265097,9,9,0,4386,0,40,1
46,276087,9,9,0,5013,0,50,0
43,124692,14,13,0,0,0,40,1
51,306784,9,9,0,4386,0,40,1
21,434102,13,10,1,0,0,40,0
31,181824,14,13,1,0,1902,35,1
39,177907,9,9,0,0,1887,40,1
58,87329,7,7,0,0,0,48,0
36,263130,15,14,1,0,0,40,0
38,262882,9,9,1,0,0,40,0
31,37546,14,13,1,0,1902,35,1
19,27433,7,7,0,0,0,40,0
38,393945,12,11,1,0,0,36,0
26,173927,12,11,1,0,0,60,0
38,343403,11,12,1,0,0,16,0
36,111128,13,10,0,0,0,45,0
40,193882,9,9,0,0,0,45,1
25,310864,14,13,0,0,0,40,0
41,128354,14,13,1,0,0,25,1
33,113364,9,9,0,0,0,45,0
51,136913,9,9,0,0,0,40,0
34,115488,9,9,0,0,0,40,0
33,154227,12,11,0,0,0,40,0
25,279667,6,6,0,0,0,45,0
30,281030,9,9,0,0,0,66,0
19,283945,13,10,0,0,0,25,0
47,454989,9,9,1,0,0,40,1
26,391349,14,13,1,0,0,40,0
21,166704,13,10,1,0,0,14,0
36,151835,9,9,0,0,0,60,1
60,199085,6,6,0,0,0,40,0
28,61487,9,9,0,0,0,40,0
19,120251,9,9,1,0,0,14,0
42,273230,14,13,0,0,0,90,0
36,358373,9,9,1,0,0,36,0
35,267891,9,9,1,0,0,38,0
22,234880,13,10,1,0,0,25,0
54,48358,9,9,0,0,0,40,1
36,96452,14,13,0,0,0,45,0
55,204751,9,9,0,0,0,65,0
57,375868,15,14,0,0,0,40,0
56,413373,4,4,0,0,0,36,0
24,537222,9,9,0,0,0,50,0
35,33975,14,13,0,0,0,40,1
51,162327,7,7,0,0,0,40,0
34,182691,9,9,0,0,0,44,0
36,300829,11,12,1,0,0,42,0
51,114508,5,5,1,0,0,40,0
46,214627,16,16,0,0,0,60,1
42,129684,9,9,1,5455,0,50,0
25,120041,14,13,1,0,0,40,0
22,361138,9,9,0,0,0,50,0
37,76893,9,9,0,0,0,40,0
48,205424,14,13,0,0,0,40,1
61,176839,14,13,0,15024,0,50,1
40,229148,8,8,0,0,0,40,0
58,154537,9,9,1,0,0,20,1
52,181901,9,9,0,0,0,20,0
18,152004,7,7,0,0,0,20,0
27,205188,6,6,0,0,0,40,0
48,30840,13,10,0,5013,0,45,0
63,66634,5,5,0,0,0,16,0
38,180220,9,9,0,0,0,60,0
31,291052,13,10,0,0,2051,40,0
40,99651,13,10,0,0,0,60,0
41,327723,9,9,0,0,0,40,0
28,32291,14,13,1,2174,0,40,0
31,345122,10,15,0,14084,0,50,1
32,127384,12,11,0,0,0,55,1
30,363296,9,9,0,0,0,72,0
39,86551,9,9,0,0,1876,40,0
28,30070,14,13,0,0,0,50,0
31,595000,9,9,1,0,0,35,0
44,111483,15,14,0,0,0,40,1
22,199555,13,10,0,0,0,25,0
42,50018,9,9,0,0,0,40,0
36,218490,11,12,0,0,0,35,0
39,49020,15,14,0,0,1974,40,0
61,213321,13,10,0,0,1672,40,0
31,159187,9,9,0,0,0,40,0
21,83033,13,10,1,0,0,25,0
39,31848,13,10,0,2829,0,90,0
34,24961,9,9,0,0,0,80,0
21,182117,13,10,0,0,0,15,0
75,146576,14,13,0,0,0,48,1
21,176690,13,10,0,0,0,24,0
81,122651,13,10,0,0,0,15,0
54,149650,9,9,0,0,0,40,0
34,454508,14,13,0,0,0,65,0
54,269068,10,15,0,99999,0,50,1
41,266530,9,9,0,0,0,45,0
63,133144,9,9,0,2580,0,20,0
24,217961,13,10,0,0,0,40,0
20,221661,9,9,1,0,0,40,0
44,60735,14,13,1,0,0,60,0
47,121124,14,13,0,0,0,40,1
31,48588,13,10,0,0,0,40,0
41,48087,4,4,0,0,1590,40,0
53,240138,9,9,0,0,0,60,0
63,273010,9,9,1,3471,0,40,0
44,104196,15,14,0,0,0,45,1
37,230035,9,9,0,0,0,46,1
28,38918,13,10,0,0,0,50,1
57,176079,9,9,1,0,0,40,0
22,180052,13,10,0,0,0,10,0
33,173005,14,13,0,0,1848,45,1
30,378723,13,10,1,0,0,55,0
20,233624,9,9,0,0,0,40,0
28,192591,14,13,1,0,0,45,0
54,249860,7,7,1,0,0,10,0
20,247564,9,9,0,0,0,35,0
34,238912,9,9,0,0,0,40,0
21,190227,13,10,0,0,0,40,0
29,293287,13,10,1,0,0,40,0
51,180807,13,10,1,0,0,40,0
39,250217,9,9,1,0,0,70,0
19,217418,13,10,1,0,0,38,0
22,137510,9,9,0,0,0,40,0
59,163047,13,10,1,0,0,38,0
18,577521,7,7,0,0,0,13,0
22,221533,9,9,0,0,0,20,0
42,255675,13,10,0,0,0,40,1
39,114079,11,12,0,0,0,40,0
31,155781,14,13,0,0,0,40,1
28,243762,7,7,1,0,0,40,0
22,113062,14,13,1,0,0,7,0
67,217028,15,14,1,0,0,40,0
17,110723,7,7,1,0,0,25,0
47,191858,11,12,0,0,0,40,1
23,179423,14,13,1,0,0,5,0
20,339588,9,9,1,0,0,40,0
22,206815,9,9,1,0,0,40,0
47,103743,4,4,0,0,0,40,0
49,235683,13,10,1,0,0,40,1
35,197495,13,10,1,0,0,40,0
52,424012,13,10,1,0,0,40,0
29,178469,9,9,1,0,0,40,0
73,92886,6,6,1,0,0,40,0
38,214008,9,9,0,0,0,50,1
59,325732,9,9,0,0,1902,52,1
35,28572,13,10,0,4064,0,35,0
18,118376,13,10,1,0,0,15,0
24,51799,9,9,1,0,0,40,0
33,115488,14,13,0,0,0,50,0
40,190621,13,10,1,0,0,55,0
55,193568,9,9,1,0,0,40,0
44,192878,9,9,0,0,0,40,0
40,264663,14,13,1,0,0,60,0
22,234731,9,9,0,0,0,40,0
55,308373,13,10,1,0,0,40,1
45,205644,9,9,1,0,0,26,0
47,321851,14,13,1,0,0,50,1
56,206399,9,9,0,0,0,40,0
44,124563,9,9,0,0,0,40,0
32,198211,13,10,0,0,0,38,0
17,130795,6,6,0,0,0,20,0
44,71269,13,10,0,0,0,50,0
32,319280,11,12,0,0,0,80,0
35,125933,14,13,0,0,0,60,1
27,107236,9,9,0,0,0,40,0
32,32732,9,9,0,0,0,50,0
68,284763,7,7,0,0,0,70,0
20,112668,13,10,1,0,0,20,0
33,376483,13,10,1,0,0,40,0
24,402778,5,5,0,0,0,12,0
48,36177,9,9,0,0,0,45,0
45,125489,15,14,1,0,0,50,0
48,304791,13,10,1,0,0,40,0
28,209205,15,14,0,0,0,45,1
39,178100,15,14,1,0,0,40,0
23,70261,13,10,0,0,0,30,0
23,186634,8,8,0,0,0,40,0
36,32958,13,10,1,0,0,40,0
25,254746,14,13,1,0,0,40,0
52,158746,9,9,0,0,0,40,0
35,140854,9,9,0,0,0,40,0
41,51506,9,9,0,0,0,40,0
45,189564,14,13,1,0,0,42,1
37,325538,15,14,0,0,0,40,1
58,213975,12,11,1,0,0,40,0
67,431426,9,9,1,0,0,2,0
48,199763,9,9,1,0,0,8,0
63,161563,9,9,0,0,0,48,0
24,252024,13,10,0,0,0,72,1
43,43945,13,10,0,0,0,40,1
36,178487,9,9,0,0,0,60,0
32,604506,9,9,0,0,0,72,0
36,228157,13,10,0,0,0,40,0
43,199191,13,10,1,0,0,50,0
27,189775,9,9,1,0,0,40,0
17,171080,7,7,0,0,0,12,0
45,117310,14,13,1,0,0,46,0
41,82049,9,9,0,0,0,40,0
41,126094,9,9,0,0,0,38,0
48,246392,11,12,1,0,0,40,0
26,292803,13,10,1,0,0,24,0
54,286989,1,1,0,0,0,60,0
22,190483,13,10,1,0,0,48,0
19,235849,9,9,0,0,0,35,0
47,359766,4,4,0,0,0,40,0
32,128016,9,9,1,0,0,20,0
46,360096,14,13,0,15024,0,60,1
30,170154,14,13,1,0,0,40,1
35,337286,15,14,0,0,0,40,0
52,204322,12,11,0,5013,0,40,0
73,143833,8,8,0,0,0,18,0
17,365613,6,6,0,0,0,10,0
32,100135,14,13,1,0,0,32,0
43,180096,15,14,0,0,0,40,1
26,61270,9,9,1,0,0,40,0
41,564135,15,14,0,0,0,40,1
49,198759,11,12,0,15024,0,60,1
52,303462,13,10,0,0,0,40,0
35,193106,9,9,1,0,0,32,0
57,250201,7,7,0,0,0,52,0
35,200426,12,11,1,0,0,44,0
33,222654,14,13,0,0,0,40,0
56,53366,4,4,0,0,0,40,0
42,132222,14,13,0,0,0,60,0
17,100828,13,10,0,0,0,20,0
49,31264,9,9,1,0,0,35,0
39,202027,10,15,0,0,0,45,1
34,168906,13,10,1,0,0,50,0
37,255454,13,10,0,0,0,40,0
22,245524,8,8,0,0,0,35,0
27,386040,12,11,0,0,0,40,0
21,35424,13,10,1,0,0,25,0
44,152629,14,13,0,3103,0,40,1
53,151159,6,6,0,0,0,99,0
26,410240,7,7,0,0,0,40,0
48,138970,14,13,0,0,0,45,1
39,269722,14,13,0,0,0,70,0
34,223678,9,9,1,0,0,32,0
54,197184,14,13,0,0,0,38,0
36,143486,9,9,0,7298,0,50,1
60,160625,9,9,0,5013,0,40,0
50,140516,9,9,0,0,0,40,1
48,85341,14,13,0,0,0,45,0
35,108293,13,10,1,0,2205,40,0
40,192507,11,12,1,0,0,50,0
30,186932,14,13,0,0,0,70,0
65,223580,13,10,0,6514,0,40,1
31,236861,9,9,0,0,0,60,0
46,327886,11,12,0,0,0,40,0
62,197060,12,11,0,0,0,50,0
38,229180,14,13,1,0,0,40,0
24,284317,14,13,1,0,0,30,0
24,73514,13,10,1,0,0,50,0
27,47907,14,13,1,0,0,48,0
43,134782,11,12,1,0,0,30,0
48,118831,9,9,1,0,0,40,0
41,299505,9,9,0,0,0,40,0
30,267161,13,10,1,0,0,45,0
38,119177,14,13,0,0,0,40,1
45,327886,10,15,0,0,0,40,1
45,187730,14,13,0,0,0,40,0
55,109015,13,10,1,0,0,38,0
46,110015,4,4,0,0,0,75,0
24,104146,14,13,0,0,0,40,0
31,50442,13,10,1,0,0,25,0
35,57640,9,9,0,0,0,35,0
37,333664,13,10,1,0,0,40,0
29,224858,13,10,0,0,0,45,0
56,290641,14,13,0,0,0,50,1
25,34402,14,13,0,0,1590,60,0
33,245378,6,6,0,0,0,40,0
44,179136,9,9,1,0,0,40,0
21,116788,9,9,0,0,0,40,0
21,129699,9,9,0,0,0,40,0
46,39606,15,14,0,0,0,40,1
44,95150,13,10,0,0,0,50,1
63,102479,14,13,1,0,0,40,0
44,199191,9,9,1,0,0,30,0
31,229636,13,10,0,0,0,45,0
26,53833,13,10,0,0,0,42,0
37,27997,9,9,0,0,0,50,0
33,111363,14,13,0,0,0,45,0
38,107630,14,13,0,0,0,40,0
26,134287,12,11,1,0,0,35,0
46,283004,12,11,1,0,0,63,0
24,33616,9,9,1,0,0,35,0
47,121124,15,14,0,0,0,35,1
27,188189,13,10,1,0,0,30,0
46,106255,13,10,0,0,0,40,0
47,282830,11,12,0,0,0,40,1
47,243904,9,9,0,0,0,40,0
69,165017,9,9,0,2538,0,40,0
32,131584,9,9,0,7298,0,40,1
51,427781,9,9,0,0,0,40,0
36,334291,9,9,0,0,0,40,1
50,173224,15,14,1,0,0,40,0
29,87507,16,16,0,0,0,60,0
32,187560,10,15,0,3908,0,40,0
27,204497,6,6,0,0,0,75,0
60,230545,4,4,1,0,0,35,0
31,118161,9,9,0,0,0,40,0
46,150499,11,12,0,0,0,40,0
40,96554,9,9,1,0,0,40,0
39,288551,13,10,0,0,0,52,1
69,104003,4,4,0,0,0,55,0
54,124963,14,13,0,0,0,40,1
56,198388,9,9,1,0,0,40,0
47,126204,13,10,1,0,0,40,0
25,91709,11,12,1,0,0,45,0
34,152109,9,9,0,0,0,60,0
24,191954,4,4,0,0,0,50,0
63,108097,13,10,0,10566,0,45,0
29,289991,15,14,0,0,0,50,0
64,92115,13,10,0,0,0,40,0
44,320277,14,13,0,0,0,40,0
26,33610,9,9,0,0,0,60,0
36,168276,6,6,1,0,0,40,0
55,175127,14,13,0,7688,0,38,1
37,254973,9,9,1,0,0,40,1
37,95336,6,6,0,0,0,65,0
63,346975,14,13,1,7688,0,36,1
33,227282,9,9,0,0,0,60,0
19,138153,13,10,1,0,0,10,0
57,174132,15,14,1,0,1977,40,1
31,182237,11,12,0,4386,0,45,1
58,217775,9,9,0,7298,0,40,1
25,394503,13,10,0,0,0,40,0
40,141657,9,9,1,0,0,40,0
18,125441,7,7,0,1055,0,20,0
26,172230,9,9,0,0,0,40,0
29,282944,16,16,0,0,0,50,1
45,55377,14,13,0,0,0,40,0
35,49352,13,10,1,0,0,38,0
32,213887,13,10,0,0,0,45,0
61,24046,9,9,1,0,0,40,0
26,208122,14,13,0,0,0,15,0
56,176118,9,9,0,3103,0,40,1
22,227994,13,10,1,0,0,39,0
49,215389,14,13,0,0,0,48,0
40,99434,9,9,1,0,0,12,0
37,190964,9,9,0,0,0,40,0
28,259840,14,13,0,0,0,60,1
27,168827,9,9,0,0,0,40,0
34,28984,12,11,1,0,0,40,0
49,182211,5,5,0,0,0,45,0
41,82393,13,10,0,0,0,40,0
28,183639,14,13,0,0,0,21,0
38,342448,13,10,0,0,0,55,1
47,469907,11,12,0,0,1740,40,0
28,211920,9,9,0,0,0,40,0
44,33658,15,14,0,7688,0,50,1
41,34178,14,13,0,0,0,40,0
50,400630,10,15,0,0,0,36,1
73,161251,9,9,0,0,0,24,0
21,255685,13,10,0,0,0,40,0
38,199256,9,9,1,0,0,40,0
47,221666,13,10,1,0,0,40,0
52,145409,13,10,0,15024,0,60,1
24,39615,14,13,0,0,0,45,0
44,104440,14,13,0,0,0,40,1
27,151382,4,4,0,0,974,40,0
61,503675,13,10,0,0,0,60,1
58,306233,14,13,0,15024,0,40,1
51,216475,14,13,1,0,1564,43,1
49,50748,13,10,1,0,0,55,0
23,107190,13,10,0,0,0,20,0
19,206874,12,11,1,0,0,40,0
21,83141,9,9,0,0,0,53,0
56,444089,7,7,1,0,0,40,0
35,141896,8,8,0,0,0,40,0
37,33487,13,10,1,0,0,20,0
41,65372,16,16,1,0,0,50,1
30,341346,7,7,0,0,0,40,0
35,343403,16,16,1,0,0,20,0
47,287480,13,10,0,0,0,40,0
59,107287,6,6,1,0,2559,50,1
55,199067,7,7,0,0,0,32,0
31,159737,6,6,1,0,0,40,0
30,110643,15,14,0,4386,0,40,1
24,117583,14,13,0,0,0,48,0
49,43479,13,10,0,0,0,40,0
23,203003,4,4,0,0,0,25,0
50,133963,9,9,1,0,0,35,0
38,227794,14,13,0,0,0,40,0
20,112137,13,10,1,0,0,20,0
49,110457,13,10,0,0,0,50,1
45,281565,9,9,1,0,0,50,0
