year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
2012,4,16,12,-10,20,1019,2.68,0,0,21,
2012,4,16,13,-9,21,1017,5.81,0,0,23,
2012,4,16,14,-10,21,1016,1.79,0,0,23,
2012,4,16,15,-10,22,1014,7.6,0,0,23,
2012,4,16,16,-10,21,1013,12.52,0,0,40,
2012,4,16,17,-7,21,1013,19.67,0,0,47,
2012,4,16,18,-4,20,1013,26.82,0,0,38,
2012,4,16,19,-3,19,1013,31.74,0,0,48,
2012,4,16,20,-2,17,1014,34.87,0,0,56,
2012,4,16,21,-1,16,1014,38.89,0,0,56,
2012,4,16,22,0,15,1014,42.02,0,0,63,
2012,4,16,23,0,15,1014,46.04,0,0,61,
2012,4,17,0,1,15,1013,50.06,0,0,70,
2012,4,17,1,2,13,1013,54.08,0,0,64,
2012,4,17,2,2,12,1013,58.1,0,0,73,
2012,4,17,3,2,12,1012,62.12,0,0,80,
2012,4,17,4,3,11,1012,65.25,0,0,86,
2012,4,17,5,3,10,1012,67.04,0,0,90,
2012,4,17,6,3,10,1012,68.83,0,0,90,
2012,4,17,7,3,11,1012,71.96,0,0,95,
2012,4,17,8,3,13,1012,73.75,0,0,101,
2012,4,17,9,3,16,1012,75.54,0,0,108,
2012,4,17,10,4,17,1011,1.79,0,0,130,
2012,4,17,11,4,20,1010,1.79,0,0,127,
2012,4,17,12,4,21,1009,5.81,0,0,128,
2012,4,17,13,4,23,1007,8.94,0,0,138,
2012,4,17,14,5,25,1005,12.96,0,0,121,
2012,4,17,15,5,26,1005,17.88,0,0,235,
2012,4,17,16,4,25,1004,23.69,0,0,168,
2012,4,17,17,4,25,1004,29.5,0,0,136,
2012,4,17,18,6,24,1004,34.42,0,0,163,
2012,4,17,19,8,24,1004,40.23,0,0,184,
2012,4,17,20,10,23,1005,45.15,0,0,164,
2012,4,17,21,10,22,1006,50.07,0,0,127,
2012,4,17,22,11,20,1006,54.09,0,0,116,
2012,4,17,23,11,20,1006,59.01,0,0,108,
2012,4,18,0,11,19,1006,63.03,0,0,105,
2012,4,18,1,12,18,1006,67.05,0,0,113,
2012,4,18,2,12,18,1006,70.18,0,0,121,
2012,4,18,3,12,17,1006,71.97,0,0,136,
2012,4,18,4,13,16,1006,75.1,0,0,138,
2012,4,18,5,13,15,1007,78.23,0,0,140,
2012,4,18,6,13,16,1007,81.36,0,0,141,
2012,4,18,7,12,17,1008,84.49,0,0,140,
2012,4,18,8,12,17,1008,87.62,0,0,144,
2012,4,18,9,12,18,1009,90.75,0,0,142,
2012,4,18,10,11,18,1009,93.88,0,0,145,
2012,4,18,11,11,19,1009,97.01,0,0,155,
2012,4,18,12,11,19,1009,100.14,0,0,160,
2012,4,18,13,12,20,1008,103.27,0,0,174,
2012,4,18,14,12,20,1008,106.4,0,0,178,
2012,4,18,15,12,21,1007,108.19,0,0,202,
2012,4,18,16,12,22,1007,109.98,0,0,213,
2012,4,18,17,12,22,1007,0.89,0,0,222,
2012,4,18,18,12,20,1007,4.92,0,0,219,
2012,4,18,19,12,18,1008,1.79,0,0,221,
2012,4,18,20,12,17,1008,0.89,0,0,225,
2012,4,18,21,13,18,1010,4.92,0,2,229,
2012,4,18,22,14,15,1011,8.05,0,3,73,
2012,4,18,23,13,15,1012,11.18,0,4,51,
2012,4,19,0,13,14,1011,1.79,0,5,50,
2012,4,19,1,13,14,1010,3.13,0,0,59,
2012,4,19,2,13,14,1011,1.79,0,0,70,
2012,4,19,3,13,14,1010,1.79,0,0,59,
2012,4,19,4,13,14,1011,0.89,0,0,61,
2012,4,19,5,13,13,1011,1.78,0,0,69,
2012,4,19,6,11,12,1011,2.67,0,0,77,
2012,4,19,7,10,13,1012,4.02,0,0,85,
2012,4,19,8,8,13,1013,5.81,0,0,97,
2012,4,19,9,7,13,1013,8.94,0,0,100,
2012,4,19,10,7,13,1013,12.07,0,0,109,
2012,4,19,11,7,14,1013,13.86,0,0,102,
2012,4,19,12,8,14,1013,15.65,0,0,102,
2012,4,19,13,9,14,1012,18.78,0,0,122,
2012,4,19,14,9,15,1012,20.57,0,0,125,
2012,4,19,15,9,15,1012,23.7,0,0,139,
2012,4,19,16,9,15,1011,1.79,0,0,154,
2012,4,19,17,9,16,1011,3.58,0,0,156,
2012,4,19,18,10,15,1011,3.13,0,0,158,
2012,4,19,19,10,14,1012,6.26,0,0,152,
2012,4,19,20,10,14,1013,8.05,0,0,148,
2012,4,19,21,10,14,1013,9.84,0,0,151,
2012,4,19,22,10,14,1013,0.89,0,0,157,
2012,4,19,23,9,15,1013,1.79,0,0,159,
2012,4,20,0,10,14,1014,3.58,0,0,164,
2012,4,20,1,10,14,1014,4.47,0,0,170,
2012,4,20,2,11,14,1014,5.36,0,0,174,
2012,4,20,3,11,15,1014,0.89,0,0,169,
2012,4,20,4,12,14,1014,0.89,0,0,183,
2012,4,20,5,11,14,1015,1.78,0,0,176,
2012,4,20,6,12,14,1015,2.67,0,0,183,
2012,4,20,7,13,15,1016,0.89,0,0,185,
2012,4,20,8,13,15,1016,2.68,0,0,149,
2012,4,20,9,13,16,1017,6.7,0,0,143,
2012,4,20,10,13,15,1017,10.72,0,0,157,
2012,4,20,11,13,14,1017,14.74,0,0,172,
2012,4,20,12,12,14,1017,20.55,0,0,194,
2012,4,20,13,11,13,1017,25.47,0,0,205,
2012,4,20,14,11,12,1017,29.49,0,0,177,
2012,4,20,15,11,12,1017,34.41,0,0,149,
2012,4,20,16,11,12,1017,37.54,0,0,90,
2012,4,20,17,11,12,1017,43.35,0,1,65,
2012,4,20,18,11,12,1017,46.48,0,0,89,
2012,4,20,19,12,12,1017,48.27,0,1,110,
2012,4,20,20,12,12,1018,0.89,0,2,118,
2012,4,20,21,12,12,1018,1.79,0,3,98,
2012,4,20,22,12,12,1018,1.79,0,4,82,
2012,4,20,23,12,12,1017,5.81,0,5,100,
2012,4,21,0,12,12,1017,0.89,0,6,129,
2012,4,21,1,12,13,1016,1.79,0,0,142,
2012,4,21,2,11,12,1015,3.58,0,0,148,
2012,4,21,3,11,12,1014,4.47,0,0,151,
2012,4,21,4,11,12,1013,5.36,0,0,147,
2012,4,21,5,10,11,1013,7.15,0,0,167,
2012,4,21,6,10,11,1013,10.28,0,0,185,
2012,4,21,7,10,12,1013,14.3,0,0,184,
2012,4,21,8,10,12,1013,18.32,0,0,154,
2012,4,21,9,10,13,1013,20.11,0,0,155,
2012,4,21,10,10,13,1013,21.9,0,0,168,
2012,4,21,11,9,13,1013,0.89,0,0,155,
2012,4,21,12,10,13,1011,1.78,0,0,181,
2012,4,21,13,11,14,1011,2.67,0,0,206,
2012,4,21,14,11,14,1010,1.79,0,0,202,
2012,4,21,15,11,16,1009,0.89,0,0,185,
2012,4,21,16,11,16,1008,1.78,0,0,156,
2012,4,21,17,11,16,1007,1.79,0,0,149,
2012,4,21,18,11,16,1007,3.58,0,0,159,
2012,4,21,19,11,15,1007,5.37,0,0,185,
2012,4,21,20,11,14,1007,9.39,0,0,200,
2012,4,21,21,11,14,1008,12.52,0,0,192,
2012,4,21,22,11,14,1007,14.31,0,0,161,
2012,4,21,23,10,14,1007,16.1,0,0,147,
2012,4,22,0,11,14,1007,1.79,0,0,150,
2012,4,22,1,11,13,1006,0.89,0,0,157,
2012,4,22,2,11,13,1006,0.89,0,0,143,
2012,4,22,3,11,13,1005,1.79,0,0,131,
2012,4,22,4,10,13,1004,4.92,0,0,116,
2012,4,22,5,9,13,1004,6.71,0,0,115,
2012,4,22,6,8,13,1004,8.5,0,0,116,
2012,4,22,7,8,13,1005,10.29,0,0,113,
2012,4,22,8,9,13,1005,12.08,0,0,115,
2012,4,22,9,10,14,1005,13.87,0,0,132,
2012,4,22,10,10,16,1005,0.89,0,0,144,
2012,4,22,11,10,18,1004,1.78,0,0,160,
2012,4,22,12,11,19,1003,1.79,0,0,167,
2012,4,22,13,11,20,1003,3.58,0,0,167,
2012,4,22,14,11,21,1002,3.13,0,0,162,
2012,4,22,15,12,22,1001,3.13,0,0,172,
2012,4,22,16,12,22,1001,6.26,0,0,160,
2012,4,22,17,13,22,1001,9.39,0,0,195,
2012,4,22,18,13,20,1001,11.18,0,0,201,
2012,4,22,19,13,18,1001,12.07,0,0,216,
2012,4,22,20,14,17,1002,12.96,0,0,235,
2012,4,22,21,14,18,1003,16.09,0,0,247,
2012,4,22,22,13,17,1003,19.22,0,0,257,
2012,4,22,23,13,17,1003,22.35,0,0,245,
2012,4,23,0,13,16,1004,25.48,0,0,217,
2012,4,23,1,13,16,1004,29.5,0,0,199,
2012,4,23,2,12,16,1004,0.89,0,0,203,
2012,4,23,3,13,16,1003,1.79,0,0,191,
2012,4,23,4,12,16,1003,4.92,0,0,188,
2012,4,23,5,12,16,1003,6.71,0,0,190,
2012,4,23,6,12,16,1003,8.5,0,0,222,
2012,4,23,7,12,16,1004,11.63,0,0,235,
2012,4,23,8,13,17,1004,13.42,0,0,230,
2012,4,23,9,13,17,1004,0.89,0,0,248,
2012,4,23,10,13,18,1004,1.79,0,0,258,
2012,4,23,11,14,19,1004,4.92,0,0,266,
2012,4,23,12,14,20,1003,8.05,0,0,281,
2012,4,23,13,15,21,1003,9.84,0,0,279,
2012,4,23,14,15,23,1002,0.89,0,0,278,
2012,4,23,15,16,24,1002,1.79,0,0,268,
2012,4,23,16,16,24,1001,3.58,0,0,272,
2012,4,23,17,16,24,1001,0.89,0,0,277,
2012,4,23,18,15,22,1001,4.02,0,0,280,
2012,4,23,19,15,21,1001,7.15,0,0,288,
2012,4,23,20,15,19,1001,0.89,0,0,303,
2012,4,23,21,14,20,1002,3.13,0,0,298,
2012,4,23,22,15,18,1002,1.79,0,0,307,
2012,4,23,23,15,20,1003,5.81,0,0,268,
2012,4,24,0,14,19,1004,8.94,0,0,157,
2012,4,24,1,14,18,1003,10.73,0,0,183,
2012,4,24,2,14,17,1003,0.89,0,0,208,
2012,4,24,3,14,16,1003,1.79,0,0,207,
2012,4,24,4,14,16,1002,3.58,0,0,195,
2012,4,24,5,13,16,1003,1.79,0,0,174,
2012,4,24,6,14,16,1004,3.58,0,1,173,
2012,4,24,7,13,17,1004,0.89,0,2,179,
2012,4,24,8,14,17,1004,3.13,0,3,187,
2012,4,24,9,15,16,1006,4.92,0,4,132,
2012,4,24,10,16,16,1005,5.81,0,5,60,
2012,4,24,11,16,17,1006,9.83,0,6,40,
2012,4,24,12,15,16,1006,18.77,0,7,34,
2012,4,24,13,15,15,1006,23.69,0,8,44,
2012,4,24,14,15,16,1007,27.71,0,9,48,
2012,4,24,15,14,15,1006,33.52,0,10,37,
2012,4,24,16,13,14,1006,39.33,0,11,38,
2012,4,24,17,13,14,1006,44.25,0,12,35,
2012,4,24,18,13,14,1006,50.06,0,13,45,
2012,4,24,19,13,14,1007,54.98,0,0,41,
2012,4,24,20,13,14,1008,58.11,0,0,43,
2012,4,24,21,12,14,1009,61.24,0,0,46,
2012,4,24,22,12,14,1008,66.16,0,0,29,
2012,4,24,23,10,13,1008,70.18,0,0,14,
2012,4,25,0,8,13,1007,74.2,0,0,13,
2012,4,25,1,6,11,1007,77.33,0,0,11,
2012,4,25,2,2,12,1006,81.35,0,0,9,
2012,4,25,3,1,11,1007,87.16,0,0,9,
2012,4,25,4,0,9,1007,91.18,0,0,12,
2012,4,25,5,-1,8,1008,95.2,0,0,11,
2012,4,25,6,-1,8,1008,98.33,0,0,11,
2012,4,25,7,-3,14,1008,103.25,0,0,11,
2012,4,25,8,-2,16,1009,108.17,0,0,10,
2012,4,25,9,-4,17,1009,113.09,0,0,11,
2012,4,25,10,-5,18,1009,118.9,0,0,18,
2012,4,25,11,-8,18,1009,126.05,0,0,16,
2012,4,25,12,-8,19,1008,135.88,0,0,15,
2012,4,25,13,-9,20,1008,145.71,0,0,17,
2012,4,25,14,-8,20,1007,155.54,0,0,13,
2012,4,25,15,-8,20,1007,165.37,0,0,15,
2012,4,25,16,-8,20,1007,174.31,0,0,12,
2012,4,25,17,-8,19,1007,183.25,0,0,11,
2012,4,25,18,-8,17,1007,191.3,0,0,8,
2012,4,25,19,-6,16,1008,196.22,0,0,4,
2012,4,25,20,-7,13,1008,198.01,0,0,6,
2012,4,25,21,0,10,1009,0.89,0,0,37,
2012,4,25,22,3,9,1008,1.78,0,0,69,
2012,4,25,23,0,9,1008,2.67,0,0,120,
2012,4,26,0,2,9,1008,3.56,0,0,45,
2012,4,26,1,2,7,1007,1.79,0,0,34,
2012,4,26,2,2,5,1007,0.89,0,0,28,
2012,4,26,3,1,7,1007,1.79,0,0,35,
2012,4,26,4,1,5,1006,0.89,0,0,62,
2012,4,26,5,0,4,1006,0.89,0,0,81,
2012,4,26,6,1,5,1006,2.68,0,0,75,
2012,4,26,7,2,9,1006,0.89,0,0,50,
2012,4,26,8,2,11,1005,1.78,0,0,51,
2012,4,26,9,2,14,1005,2.67,0,0,48,
2012,4,26,10,3,15,1004,1.79,0,0,53,
2012,4,26,11,2,15,1003,3.58,0,0,65,
2012,4,26,12,2,17,1002,5.37,0,0,88,
2012,4,26,13,5,19,1000,3.13,0,0,83,
2012,4,26,14,8,20,1000,3.13,0,0,76,
2012,4,26,15,2,23,999,8.05,0,0,76,
2012,4,26,16,2,24,998,12.07,0,0,62,
2012,4,26,17,2,23,998,16.99,0,0,53,
2012,4,26,18,9,21,997,3.13,0,0,65,
2012,4,26,19,9,17,998,1.79,0,0,72,
2012,4,26,20,9,16,998,0.89,0,0,78,
2012,4,26,21,9,13,997,1.79,0,0,144,
2012,4,26,22,8,15,997,3.58,0,0,163,
2012,4,26,23,9,14,997,0.89,0,0,176,
2012,4,27,0,8,14,997,1.78,0,0,143,
2012,4,27,1,10,16,995,3.13,0,0,152,
2012,4,27,2,10,16,995,4.92,0,0,160,
2012,4,27,3,9,13,995,1.79,0,0,148,
2012,4,27,4,9,14,997,0.89,0,0,134,
2012,4,27,5,9,13,996,1.78,0,0,112,
2012,4,27,6,10,13,996,2.67,0,0,108,
2012,4,27,7,10,15,997,3.56,0,0,114,
2012,4,27,8,11,18,998,4.45,0,0,107,
2012,4,27,9,0,22,998,4.92,0,0,126,
2012,4,27,10,-5,22,999,17.88,0,0,99,
2012,4,27,11,-7,22,1000,33.08,0,0,55,
2012,4,27,12,-10,22,1001,49.17,0,0,55,
2012,4,27,13,-10,23,1001,64.37,0,0,41,
2012,4,27,14,-10,23,1001,79.57,0,0,21,
2012,4,27,16,-12,23,1001,105.49,0,0,29,
2012,4,27,17,-12,22,1002,118.45,0,0,27,
2012,4,27,18,-12,21,1003,127.39,0,0,30,
2012,4,27,19,-12,19,1004,135.44,0,0,27,
2012,4,27,20,-12,18,1006,142.59,0,0,30,
2012,4,27,21,-13,16,1008,149.74,0,0,28,
2012,4,27,22,-12,16,1008,158.68,0,0,30,
2012,4,27,23,-11,14,1009,165.83,0,0,39,
2012,4,28,0,-14,14,1009,4.02,0,0,41,
2012,4,28,1,-13,14,1010,8.04,0,0,46,
2012,4,28,2,-12,13,1010,12.06,0,0,72,
2012,4,28,3,-13,13,1010,16.98,0,0,107,
2012,4,28,4,-15,12,1010,22.79,0,0,141,
2012,4,28,5,-14,11,1011,25.92,0,0,135,
2012,4,28,6,-11,11,1012,0.89,0,0,108,
2012,4,28,7,-5,12,1013,1.78,0,0,108,
2012,4,28,8,-9,13,1013,3.13,0,0,98,
2012,4,28,9,-10,15,1014,0.89,0,0,90,
2012,4,28,10,-12,16,1015,1.78,0,0,79,
2012,4,28,11,-10,17,1014,1.79,0,0,70,
2012,4,28,12,-9,18,1013,3.58,0,0,83,
2012,4,28,13,-7,19,1013,7.6,0,0,90,
2012,4,28,14,-7,19,1012,10.73,0,0,106,
2012,4,28,15,-5,19,1011,13.86,0,0,136,
2012,4,28,16,-6,19,1011,17.88,0,0,114,
2012,4,28,17,-7,19,1011,21.01,0,0,98,
2012,4,28,18,-4,18,1011,25.03,0,0,97,
2012,4,28,19,-1,16,1011,28.16,0,0,113,
2012,4,28,20,-1,15,1012,31.29,0,0,160,
2012,4,28,21,-2,14,1013,34.42,0,0,188,
2012,4,28,22,-2,13,1014,37.55,0,0,183,
2012,4,28,23,-1,12,1014,39.34,0,0,182,
2012,4,29,0,-1,12,1014,41.13,0,0,203,
2012,4,29,1,-1,11,1014,42.92,0,0,201,
2012,4,29,2,1,10,1014,43.81,0,0,195,
2012,4,29,3,2,9,1014,1.79,0,0,190,
2012,4,29,4,4,8,1014,0.89,0,0,194,
2012,4,29,5,3,9,1014,0.45,0,0,184,
2012,4,29,6,4,8,1014,1.79,0,0,224,
2012,4,29,7,4,11,1014,3.58,0,0,198,
2012,4,29,8,3,13,1014,6.71,0,0,198,
2012,4,29,9,0,15,1014,8.5,0,0,205,
2012,4,29,10,-3,17,1014,11.63,0,0,205,
2012,4,29,11,-3,19,1013,1.79,0,0,220,
2012,4,29,12,-4,19,1012,3.58,0,0,200,
2012,4,29,13,-1,21,1011,3.13,0,0,190,
2012,4,29,14,-2,21,1011,7.15,0,0,166,
2012,4,29,15,-2,21,1010,10.28,0,0,142,
2012,4,29,16,0,20,1009,13.41,0,0,141,
2012,4,29,17,1,20,1009,17.43,0,0,127,
2012,4,29,18,1,19,1009,19.22,0,0,120,
2012,4,29,19,2,17,1009,21.01,0,0,130,
2012,4,29,20,2,16,1010,22.8,0,0,176,
2012,4,29,21,3,15,1010,24.59,0,0,162,
2012,4,29,22,3,15,1011,25.48,0,0,170,
2012,4,29,23,5,14,1011,27.27,0,0,168,
2012,4,30,0,10,13,1011,30.4,0,0,121,
2012,4,30,1,11,12,1011,32.19,0,0,112,
2012,4,30,2,11,12,1010,33.98,0,0,107,
2012,4,30,3,11,12,1010,0.45,0,0,108,
2012,4,30,4,10,11,1010,0.9,0,0,111,
2012,4,30,5,10,10,1010,0.89,0,0,115,
2012,4,30,6,10,10,1010,0.45,0,0,122,
2012,4,30,7,12,12,1010,1.79,0,0,144,
2012,4,30,8,12,13,1010,3.58,0,0,166,
2012,4,30,9,11,14,1010,5.37,0,0,312,
2012,4,30,10,12,15,1010,7.16,0,0,174,
2012,4,30,11,12,17,1010,1.79,0,0,183,
2012,4,30,12,12,18,1009,3.58,0,0,179,
2012,4,30,13,12,19,1009,5.37,0,0,184,
2012,4,30,14,11,20,1009,1.79,0,0,168,
2012,4,30,15,11,21,1008,1.79,0,0,151,
2012,4,30,16,12,21,1008,4.92,0,0,155,
2012,4,30,17,12,20,1008,1.79,0,0,162,
2012,4,30,18,13,19,1008,0.89,0,0,189,
2012,4,30,19,13,18,1009,0.89,0,0,204,
2012,4,30,20,12,17,1010,1.78,0,0,227,
2012,4,30,21,13,16,1011,2.67,0,0,247,
2012,4,30,22,13,16,1011,3.56,0,0,256,
2012,4,30,23,14,15,1011,4.45,0,0,286,
2012,5,1,0,13,15,1011,0.45,0,0,267,
2012,5,1,1,14,15,1011,0.89,0,0,257,
2012,5,1,2,13,14,1011,1.78,0,0,259,
2012,5,1,3,12,14,1011,2.67,0,0,243,
2012,5,1,4,12,13,1011,4.46,0,0,210,
2012,5,1,5,12,13,1011,6.25,0,0,204,
2012,5,1,6,12,13,1012,8.04,0,0,215,
2012,5,1,7,13,15,1012,9.83,0,0,227,
2012,5,1,8,12,17,1013,0.89,0,0,186,
2012,5,1,9,12,19,1014,1.79,0,0,173,
2012,5,1,10,12,21,1014,3.58,0,0,163,
2012,5,1,11,14,22,1014,8.5,0,0,192,
2012,5,1,12,15,23,1014,12.52,0,0,280,
2012,5,1,13,13,23,1013,17.44,0,0,298,
2012,5,1,14,13,23,1013,22.36,0,0,199,
2012,5,1,15,14,22,1012,26.38,0,0,199,
2012,5,1,16,12,22,1011,31.3,0,0,156,
2012,5,1,17,13,22,1011,35.32,0,0,137,
2012,5,1,18,12,21,1010,38.45,0,0,78,
2012,5,1,19,9,21,1010,41.58,0,0,85,
2012,5,1,20,10,20,1011,43.37,0,0,112,
2012,5,1,21,10,20,1011,45.16,0,0,121,
2012,5,1,22,9,19,1011,46.95,0,0,78,
2012,5,1,23,10,18,1011,48.74,0,0,80,
2012,5,2,0,9,17,1010,0.89,0,0,74,
2012,5,2,1,8,16,1010,1.79,0,0,75,
2012,5,2,2,9,15,1009,3.58,0,0,72,
2012,5,2,3,10,14,1010,0.89,0,0,78,
2012,5,2,4,10,14,1009,0.89,0,0,91,
2012,5,2,5,10,12,1009,1.78,0,0,100,
2012,5,2,6,11,12,1009,0.45,0,0,115,
2012,5,2,7,12,15,1010,0.9,0,0,119,
2012,5,2,8,13,18,1010,1.79,0,0,120,
2012,5,2,9,11,21,1010,1.79,0,0,119,
2012,5,2,10,11,23,1009,3.58,0,0,124,
2012,5,2,11,12,25,1009,1.79,0,0,127,
2012,5,2,12,10,28,1008,3.13,0,0,118,
2012,5,2,13,6,30,1007,3.13,0,0,91,
2012,5,2,14,3,31,1006,7.15,0,0,85,
2012,5,2,15,6,31,1005,4.02,0,0,106,
2012,5,2,16,6,31,1005,8.04,0,0,90,
2012,5,2,17,8,30,1005,12.06,0,0,72,
2012,5,2,18,8,28,1005,16.98,0,0,68,
2012,5,2,19,9,27,1005,21,0,0,98,
2012,5,2,20,10,26,1006,25.02,0,0,90,
2012,5,2,21,11,22,1007,0.89,0,0,98,
2012,5,2,22,12,20,1007,1.78,0,0,114,
2012,5,2,23,13,19,1007,0.89,0,0,119,
2012,5,3,0,12,17,1008,0.89,0,0,126,
2012,5,3,1,12,16,1008,0.89,0,0,146,
2012,5,3,2,12,16,1008,1.78,0,0,139,
2012,5,3,3,12,14,1008,0.89,0,0,140,
2012,5,3,4,11,16,1008,0.89,0,0,112,
2012,5,3,5,10,13,1009,1.79,0,0,85,
2012,5,3,6,10,14,1009,4.92,0,0,80,
2012,5,3,7,10,19,1009,8.94,0,0,58,
2012,5,3,8,9,23,1010,12.07,0,0,61,
2012,5,3,9,8,27,1010,15.2,0,0,70,
2012,5,3,10,9,29,1010,18.33,0,0,57,
2012,5,3,11,7,31,1010,20.12,0,0,64,
2012,5,3,12,1,31,1009,0.89,0,0,57,
2012,5,3,13,2,33,1008,2.68,0,0,60,
2012,5,3,14,1,33,1007,1.79,0,0,46,
2012,5,3,15,3,32,1006,4.92,0,0,49,
2012,5,3,16,4,31,1005,8.94,0,0,45,
2012,5,3,17,5,30,1005,10.73,0,0,9,
2012,5,3,18,8,29,1005,12.52,0,0,18,
2012,5,3,19,8,27,1005,13.41,0,0,26,
2012,5,3,20,8,26,1006,15.2,0,0,19,
2012,5,3,21,10,21,1006,0.89,0,0,49,
2012,5,3,22,10,21,1007,1.78,0,0,91,
2012,5,3,23,11,19,1007,1.79,0,0,101,
2012,5,4,0,11,19,1007,3.58,0,0,99,
2012,5,4,1,12,16,1007,1.79,0,0,106,
2012,5,4,2,11,16,1007,0.89,0,0,123,
2012,5,4,3,11,16,1007,0.89,0,0,128,
2012,5,4,4,12,14,1007,0.89,0,0,132,
2012,5,4,5,11,14,1007,2.68,0,0,128,
2012,5,4,6,12,16,1008,4.47,0,0,90,
2012,5,4,7,13,18,1008,6.26,0,0,84,
2012,5,4,8,14,22,1008,0.89,0,0,82,
2012,5,4,9,14,24,1008,1.79,0,0,134,
2012,5,4,10,13,27,1008,0.89,0,0,133,
2012,5,4,11,14,29,1008,1.78,0,0,130,
2012,5,4,12,15,30,1007,1.79,0,0,145,
2012,5,4,13,11,32,1006,3.58,0,0,152,
2012,5,4,14,12,32,1005,5.37,0,0,137,
2012,5,4,15,12,32,1004,9.39,0,0,126,
2012,5,4,16,11,33,1003,13.41,0,0,126,
2012,5,4,18,11,30,1003,20.56,0,0,80,
2012,5,4,19,10,28,1004,22.35,0,0,98,
2012,5,4,20,12,28,1005,26.37,0,0,116,
2012,5,4,21,10,25,1006,33.52,0,0,217,
2012,5,4,22,5,23,1009,36.65,0,0,116,
2012,5,4,23,5,22,1009,1.79,0,0,45,
2012,5,5,0,10,18,1010,0.89,0,0,50,
2012,5,5,1,10,18,1010,0.89,0,0,77,
2012,5,5,2,7,17,1010,1.79,0,0,150,
2012,5,5,3,9,17,1010,0.89,0,0,76,
2012,5,5,4,8,15,1010,1.78,0,0,69,
2012,5,5,5,8,14,1011,2.67,0,0,85,
2012,5,5,6,9,15,1011,1.79,0,0,94,
2012,5,5,7,6,21,1012,4.02,0,0,89,
2012,5,5,8,4,24,1013,8.94,0,0,108,
2012,5,5,9,-1,25,1013,14.75,0,0,72,
2012,5,5,10,-3,26,1012,18.77,0,0,107,
2012,5,5,11,0,27,1012,21.9,0,0,32,
2012,5,5,12,-2,28,1011,1.79,0,0,98,
2012,5,5,13,0,29,1010,3.58,0,0,87,
2012,5,5,14,0,30,1009,5.37,0,0,39,
2012,5,5,15,0,30,1008,6.26,0,0,47,
2012,5,5,16,1,30,1006,1.79,0,0,212,
2012,5,5,17,-1,29,1006,7.6,0,0,286,
2012,5,5,18,-1,28,1006,12.52,0,0,205,
2012,5,5,19,4,27,1005,18.33,0,0,121,
2012,5,5,20,5,26,1006,22.35,0,0,46,
2012,5,5,21,5,25,1006,25.48,0,0,43,
2012,5,5,22,6,22,1006,28.61,0,0,50,
2012,5,5,23,8,23,1006,32.63,0,0,66,
2012,5,6,0,7,23,1005,36.65,0,0,68,
2012,5,6,1,8,20,1005,38.44,0,0,61,
2012,5,6,2,10,17,1004,39.33,0,0,62,
2012,5,6,3,10,15,1004,0.89,0,0,70,
2012,5,6,4,9,14,1004,2.68,0,0,80,
2012,5,6,5,9,15,1004,1.79,0,0,79,
2012,5,6,6,9,15,1004,1.79,0,0,104,
2012,5,6,7,10,18,1005,3.58,0,0,90,
2012,5,6,8,9,20,1005,1.79,0,0,102,
2012,5,6,9,10,22,1005,3.58,0,0,100,
2012,5,6,10,9,25,1006,1.79,0,0,118,
2012,5,6,11,9,26,1006,3.13,0,0,132,
2012,5,6,12,8,28,1005,6.26,0,0,110,
2012,5,6,13,7,29,1004,11.18,0,0,284,
2012,5,6,14,10,28,1004,15.2,0,0,96,
2012,5,6,15,10,29,1003,19.22,0,0,113,
2012,5,6,16,10,28,1003,23.24,0,0,142,
2012,5,6,17,11,27,1002,26.37,0,0,180,
2012,5,6,18,9,26,1003,28.16,0,0,141,
2012,5,6,19,11,24,1003,32.18,0,0,136,
2012,5,6,20,10,23,1003,36.2,0,0,95,
2012,5,6,21,8,22,1004,39.33,0,0,79,
2012,5,6,22,4,22,1005,44.25,0,0,48,
2012,5,6,23,2,21,1005,47.38,0,0,58,
2012,5,7,0,5,19,1006,1.79,0,0,57,
2012,5,7,1,4,19,1005,0.89,0,0,57,
2012,5,7,2,5,15,1005,0.89,0,0,64,
2012,5,7,3,6,17,1005,1.78,0,0,61,
2012,5,7,4,7,15,1005,0.45,0,0,73,
2012,5,7,5,8,14,1005,1.79,0,0,98,
2012,5,7,6,8,16,1005,0.89,0,0,76,
2012,5,7,7,7,16,1005,1.78,0,0,78,
2012,5,7,8,7,18,1005,3.13,0,0,84,
2012,5,7,9,7,20,1005,7.15,0,0,84,
2012,5,7,10,9,22,1005,10.28,0,0,76,
2012,5,7,11,4,25,1004,4.02,0,0,64,
2012,5,7,12,5,26,1004,8.04,0,0,87,
2012,5,7,13,6,27,1003,9.83,0,0,75,
2012,5,7,14,7,27,1002,1.79,0,0,76,
2012,5,7,15,6,27,1002,3.13,0,0,97,
2012,5,7,16,6,26,1002,6.26,0,0,105,
2012,5,7,17,7,26,1002,9.39,0,0,96,
2012,5,7,18,6,25,1003,11.18,0,0,110,
2012,5,7,19,5,24,1003,0.89,0,0,146,
2012,5,7,20,6,22,1004,1.79,0,0,134,
2012,5,7,21,4,23,1005,4.92,0,0,113,
2012,5,7,22,4,20,1006,6.71,0,0,98,
2012,5,7,23,-1,21,1006,9.84,0,0,84,
